Transaction Date,Transaction Amount,Merchant,User ID,Full Name,Product Category
2024-09-16,992.97,"Davis, Johnson and Lewis",USER__107,Kelsey Ibarra,
2024-10-08,18.32,Walls Group,USER__191,Carrie Nguyen,
2024-12-30,67.17,"Thomas, Williams and Hall",USER__186,Betty Charles,
2024-12-24,134.11,Chan and Sons,USER__041,Carolyn Brown,
2024-12-22,535.92,"Sherman, Smith and Brown",USER__148,Travis Reed,
2024-09-22,187.81,Williams Ltd,USER__113,Bianca Bell,
2024-11-15,57.34,Dodson and Sons,USER__174,Michael Reid,
2024-12-15,680.0,Petersen-Hernandez,USER__114,Brenda Haas,
2024-09-27,59.28,"Hardy, Hart and Campos",USER__187,Anita Ramirez,
2024-11-18,141.48,Lewis-Oneill,USER__043,Ashley Smith,
2024-10-31,2401.5,Horn Group,USER__115,Deborah Leonard,
2024-10-06,72.3,"Hess, Jenkins and Beck",USER__045,Scott Chase,
2024-12-29,112.75,Horne Ltd,USER__046,Erika Vazquez,
2024-09-21,214.19,Morris and Sons,USER__152,Denise Mathews,
2024-09-07,1580.92,Bailey Group,USER__050,James Stewart,
2024-11-10,2377.13,Sullivan-Parker,USER__052,Harold Smith,
2024-11-02,262.48,Martinez Ltd,USER__053,James Parker,
2024-10-16,27.12,Butler Inc,USER__054,Rebecca Lopez,
2024-10-31,132.69,Coleman Ltd,USER__119,Donald Glass,
2024-10-21,92.47,Watson-Castaneda,USER__156,Christopher Reynolds,
2024-10-21,1324.93,Perkins-Murphy,USER__059,Jason Jones,
2024-11-05,97.72,Smith Group,USER__121,Sean Reilly,
2024-12-29,33.89,"Walters, Clark and Thompson",USER__197,Amy Powell,
2024-11-02,19.29,Ruiz and Sons,USER__178,Richard Lowery,
2024-12-04,504.59,Jones-Meyer,USER__123,Jacqueline Gonzalez,
2024-12-28,284.67,Richardson Ltd,USER__064,Kevin Hensley,
2024-09-30,238.52,"Mccullough, Myers and Jones",USER__065,Jose Green,
2024-10-01,269.52,Potts-Wilkins,USER__179,David Morgan,
2024-09-22,134.22,Cox Inc,USER__159,Amy Davis,
2024-11-28,132.21,"Matthews, Perez and Norris",USER__160,Jacqueline Gordon,
2024-11-07,827.28,Brown Ltd,USER__161,David Barber,
2024-12-09,75.53,Patel and Sons,USER__189,Linda Pittman,
2025-01-12,144.93,Robinson PLC,USER__069,Jennifer Villegas,
2024-10-02,450.46,"Jones, Johnson and Moody",USER__070,Franklin Mason,
2025-01-06,94.93,Martinez-Barnes,USER__125,Jacob Williams,
2024-12-18,796.66,"Brock, Johnston and Wilkerson",USER__126,Thomas Shaw,
2024-12-06,91.87,Ramsey-Reyes,USER__003,Kelsey Pena,
2024-12-09,123.63,"Santiago, Reed and Miller",USER__007,Julie Russell,
2024-10-14,2201.02,Brewer Inc,USER__009,Amy Pierce,
2024-09-30,105.85,"Wallace, Calderon and Livingston",USER__128,Chad Reese,
2024-12-04,113.04,Vasquez-Blair,USER__180,Michelle Holden,
2024-10-17,260.19,Frye Inc,USER__075,Patrick Price,
2024-09-08,74.92,"Stephenson, Rowe and Martin",USER__010,Daniel Pitts,
2024-12-07,39.45,Cole-Sparks,USER__129,Robert Rice,
2024-12-17,92.36,Casey-Mullins,USER__076,Sara Michael,
2024-12-01,1752.23,"Jordan, Roberts and Brown",USER__011,Jessica White,
2024-10-06,611.78,Smith-Leonard,USER__077,William Contreras,
2024-10-07,854.1,"Rivas, Farmer and Joseph",USER__183,Betty Atkinson,
2024-11-21,78.3,Ellis-Flynn,USER__013,Aaron Martinez,
2024-09-25,391.98,Shea-Harrison,USER__014,Darlene Tucker,
2024-12-27,1317.67,Gentry Ltd,USER__080,Emily Mcdaniel,
2024-12-03,402.14,"George, Miller and Knight",USER__132,Katherine Howard,
2024-09-13,728.3,"Bush, Williams and Stewart",USER__018,Jose Gould,
2024-10-28,1071.18,Cline-Bullock,USER__194,Meghan Acosta,
2024-09-10,89.68,Christensen-Bailey,USER__081,Michael Huang,
2024-11-25,932.92,Frazier PLC,USER__019,Lisa Ross,
2024-10-16,99.67,Lee-Rowland,USER__185,Sydney Spencer,
2024-10-14,183.09,"Kelly, Wyatt and Campbell",USER__020,Melanie Greene,
2024-09-05,171.83,Bond-Vega,USER__084,Tammy Williams,
2024-09-13,1053.46,"Jones, Eaton and Smith",USER__085,Justin Mathews,
2024-11-23,72.35,Thomas and Sons,USER__022,Ann Sullivan,
2024-09-07,2196.06,Hamilton-Schultz,USER__023,Sabrina White,
2024-10-04,77.92,Morris PLC,USER__024,Leslie Campbell,
2024-12-02,33.46,Vance-Davis,USER__166,Jeffery Morgan,
2024-09-07,218.72,Maddox PLC,USER__087,Mary Pittman,
2024-10-02,455.48,Cruz-Riddle,USER__025,Ashley Carr,
2024-11-11,190.17,"Carroll, Perez and Frazier",USER__089,Juan Kelly,
2024-12-12,89.18,"Sanchez, Allen and Ballard",USER__091,Martha Gonzales,
2024-12-07,135.29,"Stokes, Carr and Mccormick",USER__026,John Woods,
2024-10-17,260.66,Parker-Cohen,USER__092,Keith Clark,
2024-11-28,1470.96,Williams LLC,USER__167,Alejandro Reed,
2025-01-03,21.39,Jackson PLC,USER__027,Michael Hines,
2024-09-08,825.68,Harrell-Stevenson,USER__029,Jennifer Quinn,
2024-12-17,14.7,Barker PLC,USER__136,Holly Jackson,
2024-10-29,66.19,"Bean, Lawrence and Cruz",USER__137,Kimberly Klein,
2024-12-25,144.55,"Weaver, Stephenson and Kelley",USER__032,Fernando Oliver,
2024-12-25,125.13,"Powell, Solis and Dominguez",USER__168,Aaron Mckee,
2024-12-24,615.18,Hernandez LLC,USER__170,Timothy Collier,
2024-11-18,493.94,"Smith, Mcneil and Sullivan",USER__098,Courtney Johnson,
2024-10-02,113.77,Keller-Harris,USER__138,Carol Wilson,
2024-11-11,53.53,"Stevenson, Burns and Haley",USER__100,Lawrence Williams,
2025-01-12,2884.0,"Perez, Miller and Sanchez",USER__139,Anthony Arnold,
2024-10-09,2704.69,Foster-Pearson,USER__172,Stephanie Miller,
2024-12-11,197.83,"Norman, Ruiz and Serrano",USER__141,Hector Saunders,
2024-09-03,118.11,"Prince, Kim and Jackson",USER__143,Rebecca Gamble,
2024-09-15,95.78,Boyle and Sons,USER__034,Alexander Li,
2024-12-11,99.82,"Simmons, Ortiz and Santiago",USER__036,Michele Anderson,
2024-10-22,860.21,Ellis Ltd,USER__037,Patricia Jordan,
2025-01-03,255.0,Sweeney-Bauer,USER__147,Jennifer Tapia,
2024-09-12,38.47,Bradshaw Ltd,USER__105,Christopher Lewis,
2024-11-17,123.45,"Curtis, Mendoza and Payne",USER__038,Stephanie Tran,
2024-09-15,650.78,Pearson-Wilson,USER__039,Diane Hudson,
2024-12-27,44.43,Gibson and Sons,USER__106,Joseph Powell,
2024-11-21,120.99,"Fisher, Austin and Martin",USER__108,William Willis,
2024-10-06,188.42,"Zhang, Cline and Barry",USER__186,Betty Charles,
2024-10-16,107.97,"Woodard, Singh and Boyd",USER__109,Shannon Ruiz,
2024-12-14,74.55,"Yang, Eaton and Turner",USER__041,Carolyn Brown,
2024-10-04,983.54,Rodriguez LLC,USER__192,Kimberly Bennett,
2024-10-30,33.39,"Robertson, Gonzales and Flores",USER__111,Wayne Madden,
2024-12-21,191.49,Knox LLC,USER__150,Selena Lewis,
2024-10-19,105.56,Matthews Inc,USER__112,Sarah Mann,
2024-09-08,283.75,"Robinson, Oconnor and Chapman",USER__174,Michael Reid,
2024-09-06,322.33,"Gonzalez, Randolph and Cruz",USER__044,Christopher Harmon,
2024-10-27,120.7,"Miller, Nelson and Turner",USER__047,Joseph Jones,
2024-11-16,902.3,Carter-Cox,USER__048,Shannon Duke,
2024-10-10,846.9,Lopez Group,USER__117,Joseph Torres,
2024-09-10,241.65,Lee-Morrow,USER__152,Denise Mathews,
2024-10-08,248.19,Velasquez Group,USER__049,Michael Yang,
2024-11-06,79.45,Torres LLC,USER__153,Madison Liu,
2024-12-24,184.27,Calderon-Sullivan,USER__051,Mark Anderson,
2024-10-19,219.46,"Cochran, Mccarty and Wright",USER__198,Sherri Rich,
2024-12-24,109.09,Smith and Sons,USER__155,Christopher Campbell,
2024-11-28,89.42,"Perez, Crawford and Smith",USER__055,Cameron Nielsen,
2024-09-26,54.79,Clark and Sons,USER__196,Chase Garcia,
2024-10-28,97.18,"Bridges, Smith and Mendez",USER__119,Donald Glass,
2025-01-07,89.11,Martin Group,USER__056,Mark Bailey,
2024-09-10,117.82,"Norton, Wheeler and Harris",USER__058,Roger Riley,
2024-12-13,101.82,"Johnson, Jones and Hernandez",USER__059,Jason Jones,
2024-11-19,19.09,Mccall and Sons,USER__060,Richard Williams,
2024-12-09,289.87,Barnes PLC,USER__120,Kathy Maldonado,
2024-12-02,70.45,Keller-Smith,USER__122,Matthew Moody,
2024-09-02,448.11,Thomas PLC,USER__157,Anthony Armstrong,
2024-09-13,91.12,Garcia and Sons,USER__178,Richard Lowery,
2024-11-04,492.54,"Hernandez, Galvan and Mcconnell",USER__064,Kevin Hensley,
2024-11-22,66.61,"Avery, Young and Austin",USER__065,Jose Green,
2024-09-03,313.09,"Rogers, Shaw and Yates",USER__158,Kelly Bush,
2024-10-11,380.32,"Fields, Dunn and Riggs",USER__161,David Barber,
2024-12-13,40.79,Crane-Alvarez,USER__070,Franklin Mason,
2024-10-13,580.03,Liu and Sons,USER__001,Sean Rodriguez,
2024-11-12,221.68,Nelson-Griffin,USER__125,Jacob Williams,
2024-11-14,255.05,Padilla-Morrison,USER__002,Nathan Snyder,
2025-01-09,48.58,"Peterson, Zuniga and Jennings",USER__003,Kelsey Pena,
2024-11-25,28.56,Ferguson-Thomas,USER__006,Kimberly Ball,
2024-12-31,973.4,Bell-Cook,USER__073,Hunter Peters,
2024-10-20,125.21,Swanson-Miller,USER__127,Christopher Harris,
2024-12-24,362.55,"Carey, Johnson and Williams",USER__009,Amy Pierce,
2024-11-27,368.01,Wright Ltd,USER__128,Chad Reese,
2024-10-13,157.72,Keith Inc,USER__075,Patrick Price,
2024-12-20,808.62,Campbell Inc,USER__010,Daniel Pitts,
2025-01-03,87.04,Davis-Palmer,USER__078,Adam Hansen,
2024-12-21,481.2,Rodriguez Inc,USER__013,Aaron Martinez,
2025-01-01,163.69,Wall-Jenkins,USER__014,Darlene Tucker,
2024-11-25,20.04,Collins Inc,USER__016,Thomas Salas,
2024-11-15,215.09,"Farmer, Robinson and Johnson",USER__081,Michael Huang,
2024-09-26,67.28,"Walter, King and Benitez",USER__019,Lisa Ross,
2024-10-28,623.7,Sullivan PLC,USER__185,Sydney Spencer,
2024-12-10,2223.97,Gregory-Fernandez,USER__020,Melanie Greene,
2024-10-05,100.0,Ortiz-Williams,USER__084,Tammy Williams,
2024-12-23,258.18,Mcmillan-Warren,USER__085,Justin Mathews,
2025-01-02,11.68,"Bell, Ortiz and Gonzales",USER__023,Sabrina White,
2024-10-10,666.1,Martin Group,USER__088,Joseph Meadows,
2024-10-05,190.98,Lyons and Sons,USER__167,Alejandro Reed,
2024-09-12,340.38,Shaw and Sons,USER__027,Michael Hines,
2025-01-05,39.34,"Huerta, Woodard and Ryan",USER__135,Jamie Collier,
2024-12-30,448.21,"Rodriguez, Brown and Hubbard",USER__032,Fernando Oliver,
2024-11-08,245.32,Taylor-Petty,USER__096,Charles Glover,
2024-09-30,899.38,Hart-Rodriguez,USER__168,Aaron Mckee,
2024-10-02,172.02,"Garcia, Moreno and Holmes",USER__097,Derrick Aguilar,
2024-10-06,333.92,"Hunter, Thompson and Cochran",USER__169,Kurt Dennis,
2024-09-03,898.09,"Hansen, Hernandez and Ayala",USER__100,Lawrence Williams,
2024-12-05,160.54,"Martin, Malone and Evans",USER__033,Andrew Armstrong,
2025-01-05,83.97,"Powers, Jones and Hicks",USER__139,Anthony Arnold,
2024-09-04,892.82,"Shepherd, Glover and Smith",USER__140,Derek Thompson,
2025-01-05,49.45,"Vang, Fisher and Lopez",USER__101,Nicole Kaufman,
2025-01-08,42.75,Wright-Jimenez,USER__141,Hector Saunders,
2025-01-06,867.11,"Lucas, Johnson and Johnson",USER__143,Rebecca Gamble,
2024-10-27,109.97,"Burton, Frye and Marsh",USER__034,Alexander Li,
2024-12-10,129.61,Morales-Parks,USER__102,Lindsay Thompson,
2024-10-20,13.77,"Adams, Johnson and Dixon",USER__103,Alison Leon,
2024-09-29,138.69,"Thomas, Eaton and Young",USER__037,Patricia Jordan,
2024-09-17,73.13,"Ford, Griffin and Lee",USER__146,Samuel Cabrera,
2024-12-03,84.68,"Sanford, Martin and Alexander",USER__147,Jennifer Tapia,
2025-01-02,564.03,"Terry, Garner and Walters",USER__186,Betty Charles,
2024-12-06,18.18,Aguilar Group,USER__041,Carolyn Brown,
2024-11-07,86.27,Johnson-Stevens,USER__149,Regina Woods,
2024-09-05,461.51,Ashley-Mercado,USER__112,Sarah Mann,
2024-09-02,64.31,Garcia-Miller,USER__113,Bianca Bell,
2024-09-05,2175.75,"Clarke, Harris and Matthews",USER__114,Brenda Haas,
2024-11-10,119.37,"Salazar, Davis and Gonzalez",USER__187,Anita Ramirez,
2024-09-04,96.22,Ryan Inc,USER__043,Ashley Smith,
2024-11-14,255.43,"Miller, Garrett and Scott",USER__115,Deborah Leonard,
2024-09-26,386.46,"Johnston, Watson and Lewis",USER__046,Erika Vazquez,
2024-09-26,69.58,Mcintosh Group,USER__151,Scott Daniels,
2024-09-28,97.85,"Miller, Miller and Cooper",USER__048,Shannon Duke,
2024-11-25,210.14,Martin Group,USER__049,Michael Yang,
2024-11-08,362.22,Stewart and Sons,USER__153,Madison Liu,
2024-09-09,68.52,Logan-Lucero,USER__051,Mark Anderson,
2024-11-15,221.15,Ortiz Group,USER__154,Kyle Wade,
2024-12-05,231.63,Ramirez-Contreras,USER__052,Harold Smith,
2024-09-20,78.95,Marshall and Sons,USER__053,James Parker,
2024-12-29,163.85,White-Stewart,USER__054,Rebecca Lopez,
2024-10-30,194.12,Newman Group,USER__198,Sherri Rich,
2024-09-30,32.02,"Huerta, Miller and Navarro",USER__055,Cameron Nielsen,
2024-12-16,59.38,Ryan-Martin,USER__119,Donald Glass,
2024-10-10,36.9,Price-Rivera,USER__176,Ashley Campbell,
2024-12-24,131.5,Murray Inc,USER__059,Jason Jones,
2024-12-19,106.83,"Bishop, Rich and Anderson",USER__061,Melissa Turner,
2024-11-14,232.8,Brown Group,USER__157,Anthony Armstrong,
2024-11-01,68.89,Smith-Graham,USER__178,Richard Lowery,
2024-12-08,254.08,Mason-Cruz,USER__188,Joan Marquez,
2024-11-26,58.73,Galloway Inc,USER__123,Jacqueline Gonzalez,
2024-11-25,166.62,Rowe-Murphy,USER__063,Paul Potter,
2024-12-14,728.46,"Willis, Pacheco and Lewis",USER__064,Kevin Hensley,
2025-01-04,126.18,Morris Group,USER__066,Erin Baker,
2024-10-31,55.52,Gould-Lee,USER__067,Kimberly Gonzalez,
2024-09-14,17.96,Le-Chambers,USER__158,Kelly Bush,
2024-10-28,123.25,"Frederick, Colon and Davis",USER__159,Amy Davis,
2024-11-29,375.57,"Roberts, Adams and Lewis",USER__160,Jacqueline Gordon,
2025-01-09,26.56,Thomas PLC,USER__070,Franklin Mason,
2024-12-15,92.67,Ruiz PLC,USER__124,Eric Richard,
2024-10-26,1706.47,"Nguyen, Jenkins and Quinn",USER__001,Sean Rodriguez,
2024-09-11,102.03,"Lane, Padilla and Shields",USER__125,Jacob Williams,
2024-10-07,224.44,Harrington Inc,USER__002,Nathan Snyder,
2024-10-22,458.39,Martinez-Richardson,USER__162,Monica Bartlett,
2025-01-10,902.06,Christian-Allen,USER__003,Kelsey Pena,
2025-01-08,40.73,Chavez PLC,USER__004,Denise Porter,
2025-01-06,128.36,Vargas-Hayes,USER__007,Julie Russell,
2024-12-25,1341.25,Pace-Curtis,USER__127,Christopher Harris,
2024-09-18,244.82,Thomas-Beltran,USER__009,Amy Pierce,
2025-01-11,28.14,Parker-Thompson,USER__128,Chad Reese,
2024-09-24,944.83,Reid Inc,USER__163,Steven Smith,
2024-10-15,43.51,Hughes-Wu,USER__129,Robert Rice,
2024-11-09,2506.61,"Fuentes, Adams and Mayer",USER__076,Sara Michael,
2025-01-01,52.64,Strong LLC,USER__181,Anthony Miller,
2024-12-21,28.4,Robinson Group,USER__011,Jessica White,
2024-11-14,2159.46,Gibson and Sons,USER__190,Manuel Robinson,
2024-09-02,264.84,Allen-Guzman,USER__018,Jose Gould,
2024-09-13,336.67,Castillo Ltd,USER__194,Meghan Acosta,
2024-10-18,27.17,Mendez LLC,USER__019,Lisa Ross,
2024-09-24,100.52,Wong-Hall,USER__020,Melanie Greene,
2025-01-09,256.69,"Gross, Walls and Moore",USER__133,Matthew Aguilar,
2024-09-19,136.43,King-Ayala,USER__088,Joseph Meadows,
2024-10-02,18.55,Valentine Ltd,USER__089,Juan Kelly,
2024-12-11,49.59,"Hurst, Heath and Mitchell",USER__167,Alejandro Reed,
2024-11-25,113.48,Hill LLC,USER__134,Amber Taylor,
2024-11-12,1782.26,"Scott, Carter and Wright",USER__027,Michael Hines,
2025-01-05,124.71,Young LLC,USER__032,Fernando Oliver,
2024-10-16,49.58,"Moore, Hunter and Anderson",USER__095,Margaret Carter,
2024-10-05,299.18,Montgomery-Willis,USER__096,Charles Glover,
2024-11-29,931.87,Rodgers Group,USER__097,Derrick Aguilar,
2024-12-10,244.74,Lara Inc,USER__169,Kurt Dennis,
2024-09-10,424.24,Allen Ltd,USER__170,Timothy Collier,
2025-01-11,99.14,"Bright, Andrews and Adams",USER__033,Andrew Armstrong,
2024-11-15,129.42,Richardson Inc,USER__139,Anthony Arnold,
2024-09-29,651.43,Green PLC,USER__172,Stephanie Miller,
2024-12-16,77.1,Tran Ltd,USER__101,Nicole Kaufman,
2025-01-04,68.5,Kennedy Inc,USER__145,Andres Mckinney,
2024-11-24,1914.86,"Harris, Burke and Armstrong",USER__034,Alexander Li,
2024-11-06,89.69,Barber-Moore,USER__173,Lisa Chavez,
2024-12-14,2925.37,"Lee, Horne and Williams",USER__146,Samuel Cabrera,
2024-09-14,18.19,Anderson LLC,USER__147,Jennifer Tapia,
2024-12-14,71.9,"Clark, Taylor and Bauer",USER__105,Christopher Lewis,
2024-09-05,71.02,"Thomas, Gilmore and Oneal",USER__038,Stephanie Tran,
2024-09-29,331.25,Fowler Inc,USER__107,Kelsey Ibarra,
2024-12-28,556.41,"Harrington, Aguirre and Ibarra",USER__108,William Willis,
2024-10-17,14.51,Carter Ltd,USER__191,Carrie Nguyen,
2024-09-29,41.06,Diaz Ltd,USER__109,Shannon Ruiz,
2024-10-06,98.12,"Keller, Nguyen and Martin",USER__150,Selena Lewis,
2024-11-30,248.23,Pugh LLC,USER__112,Sarah Mann,
2024-11-29,192.01,Kramer-Jackson,USER__113,Bianca Bell,
2024-12-21,75.3,Barr Ltd,USER__174,Michael Reid,
2024-11-02,44.4,Santiago and Sons,USER__187,Anita Ramirez,
2025-01-01,163.5,"Stevenson, Reyes and Nelson",USER__047,Joseph Jones,
2024-09-23,198.31,"Long, Johnson and Sanchez",USER__151,Scott Daniels,
2024-12-04,766.05,Hernandez LLC,USER__048,Shannon Duke,
2024-11-08,43.96,"Cunningham, Vaughn and Peterson",USER__050,James Stewart,
2024-10-03,37.06,"Davis, Snyder and Clark",USER__051,Mark Anderson,
2025-01-10,28.59,Clark Ltd,USER__154,Kyle Wade,
2024-11-02,61.86,"Blake, Brown and Frank",USER__053,James Parker,
2024-12-15,162.71,"Gill, Barrett and Watson",USER__055,Cameron Nielsen,
2024-09-21,21.2,"Madden, Michael and Walker",USER__119,Donald Glass,
2024-09-22,205.93,Craig-Vargas,USER__057,John Davis,
2024-11-25,1103.25,Miller-Hill,USER__058,Roger Riley,
2024-09-08,37.26,Jefferson-Jones,USER__059,Jason Jones,
2024-12-12,93.88,"Nguyen, Morgan and Foster",USER__200,Gwendolyn Wiley,
2024-11-03,2004.69,Erickson-Jones,USER__121,Sean Reilly,
2024-10-18,29.91,"Lynch, Cabrera and Harris",USER__197,Amy Powell,
2024-09-02,11.58,"Boyd, Davis and Powell",USER__062,Tina Lucas,
2024-12-15,277.21,"Rose, Jones and Barton",USER__157,Anthony Armstrong,
2024-12-14,168.7,Gentry Ltd,USER__063,Paul Potter,
2025-01-05,17.09,Daniel PLC,USER__066,Erin Baker,
2024-09-07,1331.26,Dillon LLC,USER__067,Kimberly Gonzalez,
2024-09-07,350.5,Bowman LLC,USER__068,Barbara Collins,
2024-10-29,139.3,Woodard-Figueroa,USER__160,Jacqueline Gordon,
2024-09-24,76.05,"Hull, Bradley and Oneill",USER__189,Linda Pittman,
2024-10-29,654.27,"Keith, Garcia and Marks",USER__199,Sara Gonzalez,
2024-12-30,223.15,Nelson-Osborne,USER__069,Jennifer Villegas,
2024-12-16,402.04,Trujillo PLC,USER__070,Franklin Mason,
2024-12-05,16.14,Martin LLC,USER__126,Thomas Shaw,
2024-09-01,175.21,Keller-Galvan,USER__004,Denise Porter,
2024-11-09,16.59,Barnes-Fox,USER__005,Alexander Richardson,
2024-11-21,265.19,Rivera Ltd,USER__006,Kimberly Ball,
2024-11-13,165.33,"Carr, Bass and Park",USER__073,Hunter Peters,
2024-12-24,92.39,Brown Group,USER__007,Julie Russell,
2024-11-25,309.98,"Lara, Hicks and Anderson",USER__127,Christopher Harris,
2024-12-10,35.03,Hill and Sons,USER__008,Amber Brown,
2024-12-13,817.97,"Lawson, Williams and Ferguson",USER__180,Michelle Holden,
2024-10-23,32.26,"Castillo, Thompson and Dean",USER__163,Steven Smith,
2024-10-11,65.18,Huber Inc,USER__075,Patrick Price,
2024-09-30,158.82,Haney Inc,USER__010,Daniel Pitts,
2024-12-07,63.76,Nguyen Inc,USER__129,Robert Rice,
2024-12-12,184.0,Martin Ltd,USER__182,Kimberly Ross,
2024-12-27,436.66,"Jones, Baldwin and Ruiz",USER__164,Brian Jones,
2024-11-27,71.12,Donaldson-Walker,USER__077,William Contreras,
2024-11-07,129.49,"Johnson, Aguilar and Nelson",USER__183,Betty Atkinson,
2024-11-16,114.92,Nichols-Browning,USER__012,Pamela Nguyen,
2024-10-17,391.48,Bender-Wilson,USER__184,Sarah Warner,
2024-11-13,197.58,White Ltd,USER__131,Benjamin Rice,
2024-11-18,2371.5,Anderson-Mays,USER__016,Thomas Salas,
2024-09-26,440.84,Andersen PLC,USER__132,Katherine Howard,
2024-12-29,60.24,Golden and Sons,USER__194,Meghan Acosta,
2024-10-29,236.77,Bell-Delgado,USER__082,Dana Hunt,
2024-11-16,131.15,Washington Group,USER__019,Lisa Ross,
2025-01-02,54.65,Moses-Johnson,USER__185,Sydney Spencer,
2024-09-13,113.03,Diaz-Roberson,USER__195,Anthony Hoffman,
2024-10-28,143.47,Silva LLC,USER__133,Matthew Aguilar,
2024-10-16,2935.34,Brown-Mosley,USER__022,Ann Sullivan,
2024-12-27,27.97,Mcdonald-Tucker,USER__023,Sabrina White,
2024-09-25,45.94,Johnson-Gilmore,USER__087,Mary Pittman,
2024-12-07,295.44,Hall LLC,USER__025,Ashley Carr,
2024-09-09,98.95,King Inc,USER__089,Juan Kelly,
2024-10-24,351.15,Schwartz Ltd,USER__092,Keith Clark,
2024-11-18,24.96,Sanders Group,USER__167,Alejandro Reed,
2024-09-02,72.04,Hughes-Scott,USER__029,Jennifer Quinn,
2024-12-18,1678.96,Wood-Deleon,USER__093,Nicholas Jones,
2024-11-13,2191.15,"Benson, Richardson and Robinson",USER__136,Holly Jackson,
2024-10-06,141.54,"Hall, Garrison and Horn",USER__137,Kimberly Klein,
2024-10-30,160.96,Gutierrez Group,USER__097,Derrick Aguilar,
2024-10-19,333.25,Baird PLC,USER__170,Timothy Collier,
2024-09-04,119.32,Vincent Group,USER__099,Joy Padilla,
2024-09-24,59.86,Walker-Swanson,USER__033,Andrew Armstrong,
2024-11-17,39.1,"Adams, Clark and Thompson",USER__140,Derek Thompson,
2024-09-26,26.37,Quinn Group,USER__101,Nicole Kaufman,
2024-12-25,1485.06,Adams-Chambers,USER__141,Hector Saunders,
2024-12-01,130.66,Chen LLC,USER__144,Catherine Evans,
2024-12-17,271.33,Miller Ltd,USER__034,Alexander Li,
2024-10-09,103.71,Nicholson-Caldwell,USER__102,Lindsay Thompson,
2024-10-07,2533.58,Green-Simpson,USER__036,Michele Anderson,
2024-09-28,438.01,Fields Ltd,USER__037,Patricia Jordan,
2024-12-08,1115.15,"Finley, Dominguez and Baker",USER__105,Christopher Lewis,
2024-09-08,2417.93,"King, Patel and Lawrence",USER__039,Diane Hudson,
2024-09-09,415.42,Greer-Dorsey,USER__106,Joseph Powell,
2024-10-12,274.0,"Stone, Morris and Michael",USER__108,William Willis,
2024-11-17,70.0,"Graves, Harrison and Harrison",USER__191,Carrie Nguyen,
2025-01-07,262.46,"Fisher, Lewis and Obrien",USER__109,Shannon Ruiz,
2024-09-13,78.78,"Brown, Barnes and Smith",USER__192,Kimberly Bennett,
2024-11-03,83.3,Wilson-Lewis,USER__110,Michael Paul,
2024-10-14,902.54,Moore-Sims,USER__111,Wayne Madden,
2024-11-30,571.1,Pacheco PLC,USER__150,Selena Lewis,
2024-11-25,424.6,"Porter, Howard and Garcia",USER__174,Michael Reid,
2024-11-22,378.31,Moore LLC,USER__115,Deborah Leonard,
2024-09-27,356.2,Flores Group,USER__044,Christopher Harmon,
2024-12-27,369.59,Landry-Case,USER__045,Scott Chase,
